id,contact,month,day_of_week,duration,campaign
30156,cellular,apr,thu,264,1
30157,cellular,apr,thu,208,1
30158,cellular,apr,thu,499,1
30159,cellular,apr,thu,407,1
30160,cellular,apr,thu,220,1
30161,cellular,apr,thu,447,1
30162,cellular,apr,thu,62,1
30163,telephone,apr,thu,41,1
30164,cellular,apr,thu,85,1
30165,cellular,apr,thu,121,1
30166,cellular,apr,thu,160,1
30167,cellular,apr,thu,619,1
30168,cellular,apr,thu,387,1
30169,cellular,apr,thu,401,1
30170,cellular,apr,thu,239,1
30171,cellular,apr,thu,155,1
30172,cellular,apr,thu,313,1
30173,cellular,apr,thu,152,1
30174,cellular,apr,thu,871,1
30175,cellular,apr,thu,297,1
30176,cellular,apr,thu,413,1
30177,cellular,apr,thu,231,1
30178,cellular,apr,thu,104,1
30179,cellular,apr,thu,328,1
30180,cellular,apr,thu,281,1
30181,cellular,apr,thu,119,1
30182,cellular,apr,thu,733,1
30183,cellular,apr,thu,335,1
30184,cellular,apr,thu,252,1
30185,cellular,apr,thu,815,1
30186,cellular,apr,thu,620,1
30187,cellular,apr,thu,706,1
30188,cellular,apr,thu,354,1
30189,cellular,apr,thu,347,1
30190,cellular,apr,thu,271,1
30191,cellular,apr,thu,110,1
30192,cellular,apr,thu,551,1
30193,cellular,apr,thu,222,1
30194,cellular,apr,thu,294,2
30195,cellular,apr,thu,383,1
30196,cellular,apr,thu,41,1
30197,cellular,apr,thu,177,2
30198,cellular,apr,thu,368,1
30199,cellular,apr,thu,126,1
30200,cellular,apr,thu,1277,1
30201,cellular,apr,thu,267,1
30202,cellular,apr,thu,390,1
30203,cellular,apr,thu,381,1
30204,cellular,apr,thu,187,10
30205,cellular,apr,thu,200,1
30206,cellular,apr,thu,156,2
30207,cellular,apr,thu,218,1
30208,cellular,apr,thu,116,1
30209,cellular,apr,thu,465,1
30210,cellular,apr,thu,900,2
30211,cellular,apr,thu,132,1
30212,cellular,apr,thu,394,1
30213,cellular,apr,thu,127,1
30214,cellular,apr,thu,321,1
30215,cellular,apr,thu,381,1
30216,cellular,apr,thu,279,1
30217,cellular,apr,thu,202,1
30218,cellular,apr,thu,375,1
30219,cellular,apr,thu,779,2
30220,cellular,apr,thu,246,2
30221,cellular,apr,thu,584,1
30222,cellular,apr,thu,878,1
30223,cellular,apr,thu,504,2
30224,cellular,apr,thu,195,2
30225,cellular,apr,thu,99,2
30226,cellular,apr,thu,222,1
30227,cellular,apr,thu,78,2
30228,cellular,apr,thu,58,1
30229,cellular,apr,thu,160,1
30230,cellular,apr,thu,337,2
30231,cellular,apr,thu,200,1
30232,cellular,apr,thu,115,1
30233,cellular,apr,thu,369,2
30234,cellular,apr,thu,341,1
30235,cellular,apr,thu,297,1
30236,cellular,apr,thu,237,1
30237,cellular,apr,thu,110,2
30238,cellular,apr,thu,687,1
30239,cellular,apr,thu,193,1
30240,cellular,apr,thu,216,2
30241,cellular,apr,thu,135,1
30242,cellular,apr,thu,126,1
30243,cellular,apr,thu,266,2
30244,telephone,apr,thu,455,2
30245,cellular,apr,thu,53,1
30246,cellular,apr,thu,524,2
30247,cellular,apr,thu,225,1
30248,cellular,apr,thu,258,2
30249,cellular,apr,thu,104,1
30250,cellular,apr,thu,124,1
30251,cellular,apr,thu,308,1
30252,cellular,apr,thu,344,1
30253,cellular,apr,thu,400,1
30254,cellular,apr,thu,103,3
30255,cellular,apr,thu,24,1
30256,cellular,apr,thu,132,1
30257,telephone,apr,thu,141,1
30258,cellular,apr,thu,207,1
30259,cellular,apr,thu,284,1
30260,cellular,apr,thu,800,1
30261,cellular,apr,thu,204,1
30262,cellular,apr,thu,85,1
30263,cellular,apr,thu,472,1
30264,cellular,apr,thu,99,1
30265,cellular,apr,thu,196,1
30266,cellular,apr,thu,452,2
30267,cellular,apr,thu,586,2
30268,cellular,apr,thu,316,1
30269,cellular,apr,thu,270,2
30270,cellular,apr,thu,461,1
30271,cellular,apr,thu,127,2
30272,cellular,apr,thu,113,1
30273,cellular,apr,thu,526,2
30274,cellular,apr,thu,315,1
30275,cellular,apr,thu,130,2
30276,cellular,apr,thu,97,1
30277,cellular,apr,thu,423,2
30278,cellular,apr,thu,311,1
30279,cellular,apr,thu,171,1
30280,cellular,apr,thu,209,1
30281,cellular,apr,thu,64,1
30282,cellular,apr,thu,209,1
30283,cellular,apr,thu,457,1
30284,cellular,apr,thu,260,2
30285,cellular,apr,thu,146,1
30286,cellular,apr,thu,354,1
30287,cellular,apr,thu,94,1
30288,cellular,apr,thu,482,2
30289,cellular,apr,thu,309,1
30290,cellular,apr,thu,173,2
30291,cellular,apr,thu,261,1
30292,cellular,apr,thu,439,2
30293,cellular,apr,thu,171,1
30294,cellular,apr,thu,616,1
30295,cellular,apr,thu,198,1
30296,cellular,apr,thu,76,1
30297,cellular,apr,thu,278,1
30298,cellular,apr,thu,280,1
30299,cellular,apr,thu,249,1
30300,cellular,apr,thu,68,1
30301,cellular,apr,thu,269,1
30302,cellular,apr,thu,532,1
30303,cellular,apr,thu,1373,2
30304,cellular,apr,thu,97,2
30305,cellular,apr,thu,102,1
30306,cellular,apr,thu,48,1
30307,cellular,apr,thu,226,1
30308,cellular,apr,thu,88,1
30309,cellular,apr,thu,574,1
30310,telephone,apr,thu,917,1
30311,cellular,apr,thu,242,1
30312,cellular,apr,thu,430,1
30313,cellular,apr,thu,228,1
30314,cellular,apr,thu,483,1
30315,cellular,apr,thu,156,3
30316,cellular,apr,thu,306,2
30317,telephone,apr,thu,130,1
30318,cellular,apr,thu,96,2
30319,cellular,apr,thu,452,1
30320,cellular,apr,thu,285,1
30321,cellular,apr,thu,666,1
30322,cellular,apr,thu,458,1
30323,cellular,apr,thu,473,1
30324,cellular,apr,thu,209,1
30325,cellular,apr,thu,69,1
30326,cellular,apr,thu,352,1
30327,cellular,apr,thu,27,1
30328,cellular,apr,thu,81,1
30329,cellular,apr,thu,260,1
30330,cellular,apr,thu,780,1
30331,telephone,apr,thu,107,1
30332,cellular,apr,thu,580,2
30333,cellular,apr,thu,398,1
30334,cellular,apr,thu,79,1
30335,cellular,apr,thu,214,1
30336,cellular,apr,thu,258,1
30337,cellular,apr,thu,834,1
30338,cellular,apr,thu,114,2
30339,cellular,apr,thu,435,1
30340,cellular,apr,thu,211,1
30341,cellular,apr,thu,441,2
30342,cellular,apr,thu,615,1
30343,cellular,apr,thu,555,2
30344,cellular,apr,thu,149,1
30345,cellular,apr,thu,384,1
30346,cellular,apr,thu,168,2
30347,cellular,apr,thu,319,3
30348,cellular,apr,thu,664,2
30349,cellular,apr,thu,184,2
30350,cellular,apr,thu,811,2
30351,telephone,apr,thu,71,2
30352,cellular,apr,thu,354,3
30353,cellular,apr,thu,85,1
30354,cellular,apr,thu,116,1
30355,cellular,apr,thu,488,1
30356,cellular,apr,thu,460,1
30357,cellular,apr,thu,477,1
30358,cellular,apr,thu,63,1
30359,cellular,apr,thu,970,1
30360,cellular,apr,thu,266,1
30361,cellular,apr,thu,618,2
30362,cellular,apr,thu,774,2
30363,cellular,apr,thu,132,2
30364,cellular,apr,thu,121,1
30365,cellular,apr,thu,175,1
30366,cellular,apr,thu,861,2
30367,cellular,apr,thu,296,1
30368,cellular,apr,thu,240,1
30369,cellular,apr,thu,329,2
30370,cellular,apr,thu,147,3
30371,cellular,apr,thu,113,2
30372,cellular,apr,thu,327,2
30373,cellular,apr,thu,264,2
30374,cellular,apr,thu,115,2
30375,cellular,apr,thu,82,6
30376,cellular,apr,thu,127,3
30377,telephone,apr,thu,874,2
30378,telephone,apr,thu,44,1
30379,telephone,apr,thu,56,1
30380,cellular,apr,thu,510,2
30381,cellular,apr,thu,513,1
30382,cellular,apr,thu,189,3
30383,cellular,apr,thu,416,1
30384,cellular,apr,thu,301,1
30385,cellular,apr,thu,243,2
30386,cellular,apr,thu,140,2
30387,cellular,apr,thu,109,1
30388,cellular,apr,thu,126,3
30389,cellular,apr,thu,652,2
30390,telephone,apr,thu,96,1
30391,cellular,apr,thu,144,2
30392,cellular,apr,thu,92,1
30393,cellular,apr,thu,475,2
30394,cellular,apr,thu,236,1
30395,cellular,apr,thu,193,2
30396,cellular,apr,thu,645,1
30397,cellular,apr,thu,342,3
30398,cellular,apr,thu,73,2
30399,cellular,apr,thu,301,1
30400,cellular,apr,thu,1143,1
30401,cellular,apr,thu,380,3
30402,cellular,apr,thu,210,3
30403,cellular,apr,thu,427,3
30404,cellular,apr,thu,370,3
30405,cellular,apr,thu,73,3
30406,cellular,apr,thu,949,2
30407,cellular,apr,thu,753,1
30408,cellular,apr,thu,1260,2
30409,cellular,apr,thu,108,1
30410,telephone,apr,thu,95,1
30411,cellular,apr,thu,652,2
30412,cellular,apr,thu,1034,2
30413,telephone,apr,thu,766,3
30414,cellular,apr,thu,266,1
30415,cellular,apr,thu,35,1
30416,cellular,apr,thu,369,1
30417,cellular,apr,thu,502,1
30418,cellular,apr,thu,509,1
30419,cellular,apr,thu,132,1
30420,telephone,apr,thu,136,2
30421,cellular,apr,thu,567,2
30422,cellular,apr,thu,501,1
30423,cellular,apr,thu,374,1
30424,telephone,apr,thu,712,2
30425,telephone,apr,thu,117,3
30426,cellular,apr,thu,347,3
30427,cellular,apr,thu,157,1
30428,cellular,apr,thu,259,1
30429,cellular,apr,thu,1958,11
30430,cellular,may,mon,119,2
30431,telephone,may,mon,87,3
30432,cellular,may,mon,208,3
30433,cellular,may,mon,47,2
30434,cellular,may,mon,265,2
30435,cellular,may,mon,104,5
30436,cellular,may,mon,374,2
30437,cellular,may,mon,675,2
30438,cellular,may,mon,60,5
30439,telephone,may,mon,410,4
30440,telephone,may,mon,390,3
30441,cellular,may,mon,303,3
30442,cellular,may,mon,312,2
30443,cellular,may,mon,244,1
30444,cellular,may,mon,160,4
30445,cellular,may,mon,130,1
30446,cellular,may,mon,74,1
30447,telephone,may,mon,364,1
30448,cellular,may,mon,392,2
30449,cellular,may,mon,63,1
30450,cellular,may,mon,193,1
30451,cellular,may,mon,267,1
30452,cellular,may,mon,1602,2
30453,cellular,may,mon,200,1
30454,cellular,may,mon,244,1
30455,cellular,may,mon,359,1
30456,telephone,may,mon,16,1
30457,cellular,may,mon,45,1
30458,cellular,may,mon,447,1
30459,cellular,may,mon,226,1
30460,cellular,may,mon,170,2
30461,cellular,may,mon,597,1
30462,cellular,may,mon,963,1
30463,cellular,may,mon,417,1
30464,cellular,may,mon,301,3
30465,cellular,may,mon,136,1
30466,telephone,may,mon,133,1
30467,telephone,may,mon,1076,3
30468,cellular,may,mon,643,1
30469,telephone,may,mon,47,1
30470,cellular,may,mon,275,3
30471,cellular,may,mon,251,4
30472,cellular,may,mon,293,3
30473,cellular,may,mon,592,1
30474,cellular,may,mon,90,2
30475,cellular,may,mon,437,3
30476,cellular,may,mon,101,2
30477,cellular,may,mon,346,2
30478,cellular,may,mon,364,2
30479,cellular,may,mon,195,3
30480,cellular,may,mon,59,2
30481,cellular,may,mon,95,2
30482,cellular,may,mon,233,2
30483,cellular,may,mon,64,2
30484,cellular,may,mon,77,2
30485,cellular,may,mon,77,2
30486,cellular,may,mon,98,4
30487,cellular,may,mon,274,2
30488,telephone,may,mon,15,5
30489,cellular,may,mon,127,2
30490,cellular,may,mon,532,3
30491,cellular,may,mon,535,2
30492,cellular,may,mon,106,1
30493,cellular,may,mon,287,2
30494,cellular,may,mon,174,1
30495,cellular,may,mon,212,4
30496,cellular,may,mon,300,1
30497,cellular,may,mon,367,1
30498,cellular,may,mon,52,4
30499,cellular,may,mon,297,4
30500,telephone,may,mon,77,2
30501,cellular,may,mon,214,3
30502,cellular,may,mon,228,6
30503,cellular,may,mon,378,3
30504,cellular,may,mon,7,4
30505,telephone,may,mon,34,6
30506,cellular,may,mon,347,2
30507,cellular,may,mon,291,3
30508,cellular,may,mon,190,3
30509,cellular,may,mon,164,2
30510,cellular,may,mon,92,2
30511,cellular,may,mon,26,5
30512,cellular,may,mon,90,4
30513,telephone,may,mon,222,6
30514,cellular,may,mon,74,3
30515,cellular,may,mon,383,2
30516,cellular,may,mon,434,4
30517,cellular,may,mon,172,2
30518,cellular,may,mon,54,2
30519,telephone,may,mon,96,1
30520,cellular,may,mon,334,2
30521,cellular,may,mon,180,1
30522,cellular,may,mon,150,1
30523,cellular,may,mon,76,2
30524,cellular,may,mon,173,2
30525,cellular,may,mon,63,3
30526,telephone,may,mon,101,2
30527,cellular,may,mon,238,3
30528,cellular,may,mon,79,3
30529,cellular,may,mon,619,6
30530,cellular,may,mon,190,3
30531,cellular,may,mon,257,2
30532,cellular,may,mon,370,5
30533,cellular,may,mon,306,3
30534,cellular,may,mon,130,3
30535,cellular,may,mon,1046,3
30536,cellular,may,mon,77,6
30537,cellular,may,mon,90,4
30538,cellular,may,mon,181,2
30539,cellular,may,mon,121,5
30540,telephone,may,mon,336,9
30541,cellular,may,mon,72,4
30542,cellular,may,mon,237,5
30543,cellular,may,mon,211,5
30544,cellular,may,mon,458,3
30545,cellular,may,mon,110,4
30546,cellular,may,mon,392,7
30547,cellular,may,mon,100,2
30548,cellular,may,mon,124,3
30549,cellular,may,mon,115,3
30550,cellular,may,mon,922,4
30551,cellular,may,mon,107,4
30552,cellular,may,mon,77,2
30553,cellular,may,mon,220,4
30554,cellular,may,mon,75,5
30555,cellular,may,mon,601,3
30556,cellular,may,mon,198,2
30557,cellular,may,mon,191,3
30558,cellular,may,mon,434,2
30559,cellular,may,mon,497,3
30560,cellular,may,mon,312,3
30561,telephone,may,mon,186,4
30562,telephone,may,mon,25,1
30563,cellular,may,mon,78,3
30564,cellular,may,mon,264,3
30565,cellular,may,mon,353,2
30566,telephone,may,mon,290,3
30567,cellular,may,mon,79,4
30568,cellular,may,mon,949,3
30569,cellular,may,mon,99,2
30570,cellular,may,mon,313,2
30571,telephone,may,mon,104,4
30572,cellular,may,mon,742,4
30573,cellular,may,mon,1370,3
30574,cellular,may,mon,20,5
30575,cellular,may,mon,528,3
30576,cellular,may,mon,675,3
30577,cellular,may,mon,134,3
30578,cellular,may,mon,126,4
30579,telephone,may,mon,159,10
30580,cellular,may,mon,1121,3
30581,cellular,may,mon,268,3
30582,cellular,may,mon,230,6
30583,cellular,may,mon,172,3
30584,cellular,may,mon,417,2
30585,cellular,may,mon,716,3
30586,cellular,may,mon,365,4
30587,cellular,may,mon,240,5
30588,cellular,may,mon,104,3
30589,cellular,may,mon,617,2
30590,telephone,may,mon,89,5
30591,cellular,may,mon,333,2
30592,cellular,may,mon,13,6
30593,cellular,may,mon,288,5
30594,cellular,may,mon,174,5
30595,telephone,may,mon,483,4
30596,cellular,may,mon,8,4
30597,telephone,may,mon,6,4
30598,cellular,may,mon,1091,3
30599,cellular,may,mon,206,3
30600,telephone,may,mon,150,5
30601,cellular,may,mon,1063,5
30602,telephone,may,mon,36,6
30603,cellular,may,mon,79,5
30604,cellular,may,mon,8,3
30605,telephone,may,mon,21,5
30606,cellular,may,mon,99,4
30607,cellular,may,mon,72,5
30608,telephone,may,mon,354,2
30609,cellular,may,mon,520,2
30610,telephone,may,mon,340,8
30611,cellular,may,mon,254,4
30612,cellular,may,mon,76,4
30613,cellular,may,mon,108,1
30614,cellular,may,mon,429,4
30615,cellular,may,mon,399,2
30616,cellular,may,mon,10,4
30617,cellular,may,mon,196,1
30618,cellular,may,mon,399,1
30619,telephone,may,mon,331,5
30620,cellular,may,mon,11,4
30621,cellular,may,mon,775,5
30622,cellular,may,mon,78,4
30623,cellular,may,mon,83,5
30624,cellular,may,mon,143,1
30625,telephone,may,mon,40,5
30626,cellular,may,mon,14,5
30627,cellular,may,mon,841,4
30628,cellular,may,mon,230,6
30629,cellular,may,mon,23,5
30630,cellular,may,mon,15,4
30631,cellular,may,mon,7,6
30632,telephone,may,mon,846,2
30633,telephone,may,mon,211,3
30634,cellular,may,mon,9,8
30635,telephone,may,mon,640,7
30636,cellular,may,mon,124,5
30637,cellular,may,mon,16,5
30638,cellular,may,mon,673,6
30639,cellular,may,mon,362,5
30640,cellular,may,mon,520,2
30641,telephone,may,mon,75,3
30642,cellular,may,mon,8,7
30643,telephone,may,mon,157,3
30644,cellular,may,mon,226,2
30645,cellular,may,tue,205,2
30646,cellular,may,tue,574,2
30647,cellular,may,tue,159,8
30648,cellular,may,tue,85,4
30649,cellular,may,tue,171,2
30650,cellular,may,tue,136,5
30651,cellular,may,tue,762,3
30652,cellular,may,tue,813,2
30653,cellular,may,tue,466,2
30654,cellular,may,tue,88,3
30655,cellular,may,tue,29,6
30656,cellular,may,tue,142,3
30657,cellular,may,tue,94,5
30658,cellular,may,tue,35,6
30659,telephone,may,tue,11,6
30660,cellular,may,tue,17,5
30661,cellular,may,tue,148,4
30662,cellular,may,tue,155,4
30663,cellular,may,tue,43,5
30664,cellular,may,tue,307,4
30665,telephone,may,tue,19,2
30666,cellular,may,tue,146,2
30667,cellular,may,tue,39,5
30668,cellular,may,tue,106,4
30669,telephone,may,tue,15,7
30670,cellular,may,tue,272,2
30671,cellular,may,tue,10,5
30672,cellular,may,tue,245,6
30673,cellular,may,tue,18,6
30674,cellular,may,tue,84,5
30675,cellular,may,tue,24,7
30676,cellular,may,tue,145,1
30677,cellular,may,tue,337,3
30678,cellular,may,tue,184,1
30679,cellular,may,tue,632,5
30680,cellular,may,tue,326,1
30681,cellular,may,tue,222,1
30682,cellular,may,tue,169,1
30683,cellular,may,tue,105,1
30684,telephone,may,tue,363,1
30685,cellular,may,tue,332,1
30686,cellular,may,tue,334,1
30687,cellular,may,tue,72,1
30688,cellular,may,tue,214,1
30689,cellular,may,tue,276,1
30690,cellular,may,tue,106,1
30691,cellular,may,tue,461,1
30692,cellular,may,tue,31,1
30693,cellular,may,tue,51,1
30694,cellular,may,tue,215,1
30695,cellular,may,tue,133,1
30696,cellular,may,tue,301,1
30697,cellular,may,tue,415,1
30698,cellular,may,tue,17,1
30699,cellular,may,tue,151,1
30700,cellular,may,tue,259,1
30701,cellular,may,tue,181,1
30702,cellular,may,tue,169,1
30703,cellular,may,tue,168,1
30704,cellular,may,tue,60,1
30705,cellular,may,tue,98,1
30706,cellular,may,tue,123,1
30707,cellular,may,tue,243,1
30708,cellular,may,tue,377,1
30709,cellular,may,tue,57,1
30710,cellular,may,tue,234,1
30711,cellular,may,tue,234,1
30712,cellular,may,tue,17,6
30713,cellular,may,tue,129,2
30714,cellular,may,tue,154,1
30715,telephone,may,tue,29,1
30716,cellular,may,tue,266,1
30717,cellular,may,tue,163,1
30718,cellular,may,tue,382,1
30719,cellular,may,tue,225,1
30720,cellular,may,tue,358,1
30721,cellular,may,tue,668,1
30722,cellular,may,tue,180,1
30723,cellular,may,tue,494,1
30724,cellular,may,tue,121,1
30725,cellular,may,tue,391,1
30726,cellular,may,tue,142,1
30727,cellular,may,tue,1240,1
30728,cellular,may,tue,895,1
30729,cellular,may,tue,851,1
30730,cellular,may,tue,145,1
30731,cellular,may,tue,118,1
30732,cellular,may,tue,392,1
30733,cellular,may,tue,175,1
30734,cellular,may,tue,731,1
30735,cellular,may,tue,301,1
30736,cellular,may,tue,55,1
30737,cellular,may,tue,286,1
30738,cellular,may,tue,242,1
30739,cellular,may,tue,516,1
30740,cellular,may,tue,163,1
30741,cellular,may,tue,163,1
30742,cellular,may,tue,173,1
30743,cellular,may,tue,86,1
30744,cellular,may,tue,863,1
30745,telephone,may,tue,227,3
30746,cellular,may,tue,139,1
30747,cellular,may,tue,479,1
30748,cellular,may,tue,28,1
30749,cellular,may,tue,17,3
30750,cellular,may,tue,62,1
30751,cellular,may,tue,80,1
30752,cellular,may,tue,48,2
30753,cellular,may,tue,459,1
30754,cellular,may,tue,358,1
30755,cellular,may,tue,233,1
30756,cellular,may,tue,187,1
30757,cellular,may,tue,131,1
30758,cellular,may,tue,188,1
30759,cellular,may,tue,95,1
30760,cellular,may,tue,1090,1
30761,cellular,may,tue,604,1
30762,cellular,may,tue,381,1
30763,cellular,may,tue,103,1
30764,cellular,may,tue,197,1
30765,cellular,may,tue,168,2
30766,cellular,may,tue,225,1
30767,cellular,may,tue,46,1
30768,cellular,may,tue,247,2
30769,cellular,may,tue,400,1
30770,cellular,may,tue,323,1
30771,cellular,may,tue,269,1
30772,cellular,may,tue,500,1
30773,cellular,may,tue,180,1
30774,cellular,may,tue,252,1
30775,cellular,may,tue,545,1
30776,cellular,may,tue,298,1
30777,cellular,may,tue,718,1
30778,cellular,may,tue,620,1
30779,cellular,may,tue,696,1
30780,cellular,may,tue,239,1
30781,cellular,may,tue,44,1
30782,cellular,may,tue,98,4
30783,cellular,may,tue,68,1
30784,cellular,may,tue,188,1
30785,cellular,may,tue,123,1
30786,cellular,may,tue,1130,4
30787,cellular,may,tue,136,2
30788,cellular,may,tue,838,1
30789,cellular,may,tue,325,1
30790,cellular,may,tue,397,1
30791,cellular,may,tue,173,1
30792,cellular,may,tue,659,1
30793,cellular,may,tue,201,1
30794,cellular,may,tue,143,1
30795,cellular,may,tue,39,1
30796,cellular,may,tue,456,1
30797,cellular,may,tue,196,1
30798,cellular,may,tue,150,1
30799,cellular,may,tue,108,1
30800,cellular,may,tue,141,1
30801,cellular,may,tue,236,1
30802,telephone,may,tue,125,2
30803,cellular,may,tue,675,1
30804,cellular,may,tue,84,1
30805,cellular,may,tue,258,1
30806,telephone,may,tue,60,1
30807,cellular,may,tue,18,6
30808,cellular,may,tue,241,1
30809,cellular,may,tue,151,1
30810,cellular,may,tue,154,1
30811,cellular,may,tue,399,1
30812,cellular,may,tue,34,1
30813,cellular,may,tue,295,1
30814,cellular,may,tue,273,1
30815,cellular,may,tue,659,1
30816,cellular,may,tue,345,1
30817,cellular,may,tue,227,1
30818,cellular,may,tue,323,2
30819,cellular,may,tue,335,1
30820,cellular,may,tue,294,1
30821,cellular,may,tue,388,1
30822,cellular,may,tue,123,1
30823,cellular,may,tue,87,4
30824,cellular,may,tue,141,1
30825,cellular,may,tue,127,1
30826,cellular,may,tue,106,1
30827,cellular,may,tue,79,1
30828,telephone,may,tue,22,1
30829,cellular,may,tue,159,1
30830,cellular,may,tue,67,1
30831,cellular,may,tue,623,1
30832,cellular,may,tue,197,1
30833,cellular,may,tue,54,4
30834,cellular,may,tue,409,1
30835,cellular,may,tue,335,2
30836,cellular,may,tue,206,1
30837,cellular,may,tue,394,1
30838,cellular,may,tue,811,2
30839,cellular,may,tue,272,2
30840,cellular,may,tue,65,1
30841,cellular,may,tue,145,1
30842,cellular,may,tue,442,2
30843,cellular,may,tue,568,1
30844,cellular,may,tue,259,1
30845,cellular,may,tue,220,1
30846,cellular,may,tue,59,1
30847,cellular,may,tue,42,1
30848,cellular,may,tue,313,1
30849,cellular,may,tue,29,3
30850,cellular,may,tue,13,5
30851,cellular,may,tue,231,4
30852,cellular,may,tue,235,2
30853,cellular,may,tue,955,2
30854,cellular,may,tue,221,2
30855,cellular,may,tue,157,2
30856,cellular,may,tue,359,2
30857,cellular,may,tue,470,2
30858,cellular,may,tue,11,9
30859,cellular,may,tue,495,1
30860,cellular,may,tue,383,5
30861,cellular,may,tue,295,2
30862,cellular,may,tue,155,1
30863,cellular,may,tue,107,1
30864,cellular,may,tue,93,4
30865,cellular,may,tue,277,1
30866,cellular,may,tue,166,2
30867,cellular,may,tue,542,4
30868,cellular,may,tue,58,1
30869,cellular,may,tue,237,4
30870,cellular,may,tue,184,1
30871,cellular,may,tue,325,2
30872,cellular,may,tue,1221,2
30873,cellular,may,tue,360,1
30874,cellular,may,tue,245,5
30875,cellular,may,tue,67,2
30876,cellular,may,tue,131,1
30877,cellular,may,tue,57,1
30878,cellular,may,tue,37,1
30879,cellular,may,tue,257,1
30880,cellular,may,tue,132,1
30881,cellular,may,tue,247,1
30882,cellular,may,tue,348,1
30883,cellular,may,tue,335,1
30884,cellular,may,tue,217,2
30885,cellular,may,tue,127,1
30886,cellular,may,tue,93,1
30887,cellular,may,tue,499,1
30888,cellular,may,tue,71,1
30889,cellular,may,tue,414,1
30890,cellular,may,tue,64,1
30891,cellular,may,tue,352,1
30892,cellular,may,tue,398,2
30893,cellular,may,tue,399,1
30894,cellular,may,tue,253,3
30895,cellular,may,tue,227,1
